Date,DataSource,Steps,Calories,Distance(meters),ActiveTime(seconds)
2019-06-30,Apple Health,4187.0,0.0,2824.0,0.0
2019-07-01,Apple Health,5348.0,467.2,4062.0,0.0
2019-07-02,Apple Health,2410.0,211.0,1800.0,0.0
2019-07-03,Apple Health,3368.0,356.3,2477.0,0.0
2019-07-04,Apple Health,5357.0,561.2,4086.0,0.0
2019-07-05,Apple Health,5563.0,586.7,4226.0,0.0
2019-07-06,Apple Health,4685.0,392.5,3576.0,0.0
2019-07-07,Apple Health,121.0,0.0,84.0,0.0
2019-07-08,Apple Health,5298.0,510.6,3948.0,0.0
2019-07-09,Apple Health,4883.0,433.8,3607.0,0.0
2019-07-10,Apple Health,4417.0,329.2,3341.0,0.0
2019-07-11,Apple Health,5615.0,423.7,4289.0,0.0
2019-07-12,Apple Health,3752.0,416.1,2827.0,0.0
2019-07-13,Apple Health,1879.0,145.4,1357.0,0.0
2019-07-14,Apple Health,1500.0,0.0,1008.0,0.0
2019-07-15,Apple Health,4559.0,338.2,3462.0,0.0
2019-07-16,Apple Health,4427.0,454.4,3370.0,0.0
2019-07-17,Apple Health,5921.0,488.5,4467.0,0.0
2019-07-18,Apple Health,6327.0,526.1,4703.0,0.0
2019-07-19,Apple Health,2263.0,269.4,1686.0,0.0
2019-07-20,Apple Health,2586.0,152.6,1896.0,0.0
2019-07-21,Apple Health,1346.0,164.8,1018.0,0.0
2019-07-22,Apple Health,5427.0,392.0,4156.0,0.0
2019-07-23,Apple Health,4997.0,503.0,3729.0,0.0
2019-07-24,Apple Health,6289.0,424.1,4799.0,0.0
2019-07-25,Apple Health,4599.0,382.5,3538.0,0.0
2019-07-26,Apple Health,3337.0,267.1,2603.0,0.0
2019-07-27,Apple Health,139.0,0.0,109.0,0.0
2019-07-28,Apple Health,3952.0,249.9,2893.0,0.0
2019-07-29,Apple Health,5778.0,543.4,4405.0,0.0
2019-07-30,Apple Health,5123.0,369.0,3805.0,0.0
2019-07-31,Apple Health,5943.0,445.4,4560.0,0.0
2019-08-01,Apple Health,7413.0,547.0,5606.0,0.0
2019-08-02,Apple Health,4101.0,353.3,3035.0,0.0
2019-08-03,Apple Health,7113.0,341.7,5257.0,0.0
2019-08-04,Apple Health,7339.0,537.3,5441.0,0.0
2019-08-05,Apple Health,4661.0,386.6,3459.0,0.0
2019-08-06,Apple Health,5303.0,527.1,3946.0,0.0
2019-08-07,Apple Health,5896.0,468.4,4470.0,0.0
2019-08-08,Apple Health,5784.0,455.5,4413.0,0.0
2019-08-09,Apple Health,5471.0,432.1,4172.0,0.0
2019-08-10,Apple Health,8740.0,674.1,6643.0,0.0
2019-08-11,Apple Health,41.0,0.0,27.0,0.0
2019-08-12,Apple Health,3903.0,378.2,2998.0,0.0
2019-08-13,Apple Health,4806.0,513.7,3706.0,0.0
2019-08-14,Apple Health,5787.0,428.7,4374.0,0.0
2019-08-15,Apple Health,89.0,0.0,67.0,0.0
2019-08-16,Apple Health,4067.0,356.3,3142.0,0.0
2019-08-17,Apple Health,4403.0,0.0,3115.0,0.0
2019-08-18,Apple Health,7103.0,392.9,5206.0,0.0
2019-08-19,Apple Health,4983.0,502.7,3801.0,0.0
2019-08-20,Apple Health,6158.0,493.9,4675.0,0.0
2019-08-21,Apple Health,5613.0,421.3,4225.0,0.0
2019-08-22,Apple Health,8456.0,647.5,6403.0,0.0
2019-08-23,Apple Health,4651.0,382.4,3627.0,0.0
2019-08-24,Apple Health,6345.0,370.5,4815.0,0.0
2019-08-25,Apple Health,2714.0,256.8,2051.0,0.0
2019-08-26,Apple Health,7267.0,415.8,5636.0,0.0
2019-08-27,Apple Health,1317.0,151.4,1003.0,0.0
2019-08-28,Apple Health,6416.0,541.0,4514.0,0.0
2019-08-29,Apple Health,3912.0,426.3,2939.0,0.0
2019-08-30,Apple Health,5384.0,194.0,3893.0,0.0
2019-08-31,Apple Health,10051.0,568.1,7474.0,0.0
2019-09-01,Apple Health,63.0,0.2,46.0,0.0
2019-09-02,Apple Health,4132.0,498.6,3125.0,0.0
2019-09-03,Apple Health,3326.0,305.9,2542.0,0.0
2019-09-04,Apple Health,3523.0,306.7,2688.0,0.0
2019-09-05,Apple Health,5166.0,466.0,3837.0,0.0
2019-09-06,Apple Health,7393.0,510.8,5579.0,0.0
2019-09-07,Apple Health,2082.0,119.8,1520.0,0.0
2019-09-08,Apple Health,2519.0,205.8,1918.0,0.0
2019-09-09,Apple Health,5785.0,425.3,4391.0,0.0
2019-09-10,Apple Health,5559.0,529.4,4065.0,0.0
2019-09-11,Apple Health,4954.0,441.9,3722.0,0.0
2019-09-12,Apple Health,3019.0,85.2,1928.0,0.0
2019-09-13,Apple Health,3768.0,338.8,2744.0,0.0
2019-09-14,Apple Health,6090.0,319.7,4356.0,0.0
2019-09-15,Apple Health,1339.0,0.0,881.0,0.0
2019-09-16,Apple Health,6136.0,451.6,4501.0,0.0
2019-09-17,Apple Health,5451.0,363.1,4042.0,0.0
2019-09-18,Apple Health,4307.0,480.1,3264.0,0.0
2019-09-19,Apple Health,6820.0,478.1,5184.0,0.0
2019-09-20,Apple Health,3240.0,293.3,2377.0,0.0
2019-09-21,Apple Health,2113.0,270.0,1580.0,0.0
2019-09-22,Apple Health,1706.0,161.8,1298.0,0.0
2019-09-23,Apple Health,4004.0,314.7,2995.0,0.0
2019-09-24,Apple Health,8088.0,623.8,6236.0,0.0
2019-09-25,Apple Health,4655.0,510.0,3534.0,0.0
2019-09-26,Apple Health,6817.0,568.3,5320.0,0.0
2019-09-27,Apple Health,2590.0,286.0,1938.0,0.0
2019-09-28,Apple Health,3173.0,77.3,2292.0,0.0
2019-09-29,Apple Health,6550.0,427.5,4943.0,0.0
2019-09-30,Apple Health,5538.0,567.0,4077.0,0.0
2019-10-01,Apple Health,4943.0,408.6,3691.0,0.0
2019-10-02,Apple Health,4048.0,419.4,2975.0,0.0
2019-10-03,Apple Health,7615.0,622.0,5641.0,0.0
2019-10-04,Apple Health,8300.0,445.3,6040.0,0.0
2019-10-05,Apple Health,5472.0,299.4,4041.0,0.0
2019-10-06,Apple Health,71.0,0.0,47.0,0.0
2019-10-07,Apple Health,3062.0,294.8,2277.0,0.0
2019-10-08,Apple Health,5496.0,559.7,4059.0,0.0
2019-10-09,Apple Health,716.0,71.6,568.0,0.0
2019-10-10,Apple Health,4617.0,376.8,3465.0,0.0
2019-10-11,Apple Health,8153.0,415.0,5824.0,0.0
2019-10-12,Apple Health,1524.0,162.4,1147.0,0.0
2019-10-13,Apple Health,93.0,0.0,62.0,0.0
2019-10-14,Apple Health,3772.0,405.7,2787.0,0.0
2019-10-15,Apple Health,4409.0,490.9,3299.0,0.0
2019-10-16,Apple Health,4645.0,462.9,3461.0,0.0
2019-10-17,Apple Health,3851.0,473.9,2878.0,0.0
2019-10-18,Apple Health,5870.0,584.1,4393.0,0.0
2019-10-19,Apple Health,2438.0,129.7,1776.0,0.0
2019-10-20,Apple Health,2492.0,289.9,1831.0,0.0
2019-10-21,Apple Health,3701.0,386.7,2778.0,0.0
2019-10-22,Apple Health,2811.0,342.4,2084.0,0.0
2019-10-23,Apple Health,2232.0,273.5,1622.0,0.0
2019-10-24,Apple Health,5762.0,549.1,4154.0,0.0
2019-10-25,Apple Health,4621.0,351.8,3442.0,0.0
2019-10-26,Apple Health,10467.0,809.8,7809.0,0.0
2019-10-27,Apple Health,9695.0,788.3,6992.0,0.0
2019-10-28,Apple Health,4990.0,409.8,3778.0,0.0
2019-10-29,Apple Health,3881.0,464.9,2868.0,0.0
2019-10-30,Apple Health,3489.0,355.0,2596.0,0.0
2019-10-31,Apple Health,6035.0,613.9,4477.0,0.0
2019-11-01,Apple Health,5496.0,584.9,4035.0,0.0
2019-11-02,Apple Health,12492.0,798.3,9190.0,0.0
2019-11-03,Apple Health,600.0,43.0,420.0,0.0
2019-11-04,Apple Health,3893.0,394.2,2894.0,0.0
2019-11-05,Apple Health,2754.0,284.0,2052.0,0.0
2019-11-06,Apple Health,8755.0,581.2,6459.0,0.0
2019-11-07,Apple Health,9990.0,735.4,7261.0,0.0
2019-11-08,Apple Health,5289.0,583.3,3957.0,0.0
2019-11-09,Apple Health,3117.0,329.4,2360.0,0.0
2019-11-10,Apple Health,1789.0,272.8,1325.0,0.0
2019-11-11,Apple Health,3305.0,351.7,2413.0,0.0
2019-11-12,Apple Health,6153.0,558.1,4599.0,0.0
2019-11-13,Apple Health,10062.0,728.7,7828.0,0.0
2019-11-14,Apple Health,3655.0,520.7,2686.0,0.0
2019-11-15,Apple Health,4256.0,374.4,3174.0,0.0
2019-11-16,Apple Health,4771.0,258.6,3554.0,0.0
2019-11-17,Apple Health,53.0,0.0,40.0,0.0
2019-11-18,Apple Health,3891.0,473.7,2867.0,0.0
2019-11-19,Apple Health,5489.0,470.0,4064.0,0.0
2019-11-20,Apple Health,4481.0,469.2,3337.0,0.0
2019-11-21,Apple Health,8852.0,617.0,6510.0,0.0
2019-11-22,Apple Health,2640.0,185.8,1938.0,0.0
2019-11-23,Apple Health,35.0,0.0,20.0,0.0
2019-11-24,Apple Health,5717.0,339.9,4429.0,0.0
2019-11-25,Apple Health,3750.0,349.7,2800.0,0.0
2019-11-26,Apple Health,3906.0,380.2,2871.0,0.0
2019-11-27,Apple Health,5817.0,604.4,4347.0,0.0
2019-11-28,Apple Health,8871.0,676.9,6475.0,0.0
2019-11-29,Apple Health,4795.0,340.1,3529.0,0.0
2019-11-30,Apple Health,3869.0,415.5,2915.0,0.0
2019-12-01,Apple Health,32.0,0.0,23.0,0.0
2019-12-02,Apple Health,2224.0,267.1,1669.0,0.0
2019-12-03,Apple Health,6021.0,534.1,4454.0,0.0
2019-12-04,Apple Health,5315.0,564.4,4017.0,0.0
2019-12-05,Apple Health,5418.0,524.0,4069.0,0.0
2019-12-06,Apple Health,4723.0,412.9,3530.0,0.0
2019-12-07,Apple Health,126.0,0.0,80.0,0.0
2019-12-08,Apple Health,1353.0,152.0,1065.0,0.0
2019-12-09,Apple Health,3456.0,2.1,2105.0,0.0
2019-12-10,Apple Health,4606.0,415.0,3448.0,0.0
2019-12-11,Apple Health,3997.0,428.4,2962.0,0.0
2019-12-12,Apple Health,907.0,76.5,650.0,0.0
2019-12-13,Apple Health,3123.0,360.9,2332.0,0.0
2019-12-14,Apple Health,1264.0,216.7,987.0,0.0
2019-12-15,Apple Health,736.0,0.0,491.0,0.0
2019-12-16,Apple Health,6237.0,585.0,4679.0,0.0
2019-12-17,Apple Health,3345.0,79.6,2325.0,0.0
2019-12-18,Apple Health,6506.0,621.8,4926.0,0.0
2019-12-19,Apple Health,3775.0,375.5,2792.0,0.0
2019-12-20,Apple Health,6095.0,592.3,4514.0,0.0
2019-12-21,Apple Health,3642.0,142.4,2622.0,0.0
2019-12-22,Apple Health,52.0,0.7,37.0,0.0
2019-12-23,Apple Health,4317.0,511.5,3265.0,0.0
2019-12-24,Apple Health,4158.0,394.9,3141.0,0.0
2019-12-25,Apple Health,2797.0,270.8,2014.0,0.0
2019-12-26,Apple Health,4337.0,323.3,3194.0,0.0
2019-12-27,Apple Health,4616.0,536.0,3457.0,0.0
2019-12-28,Apple Health,1544.0,222.5,1168.0,0.0
2019-12-29,Apple Health,2937.0,273.2,2176.0,0.0
2019-12-30,Apple Health,5127.0,0.1,3082.0,0.0
2019-12-31,Apple Health,5698.0,426.3,4256.0,0.0
2020-01-01,Apple Health,8.0,0.0,3.0,0.0
2020-01-02,Apple Health,5231.0,551.7,3897.0,0.0
2020-01-03,Apple Health,5396.0,439.1,4101.0,0.0
2020-01-04,Apple Health,5655.0,510.0,4222.0,0.0
2020-01-05,Apple Health,8835.0,785.5,6427.0,0.0
2020-01-06,Apple Health,8559.0,655.3,6345.0,0.0
2020-01-07,Apple Health,134.0,2.1,98.0,0.0
2020-01-08,Apple Health,1693.0,83.6,1252.0,0.0
2020-01-09,Apple Health,2220.0,215.8,1662.0,0.0
2020-01-10,Apple Health,2673.0,93.0,1809.0,0.0
2020-01-11,Apple Health,3360.0,237.7,2443.0,0.0
2020-01-12,Apple Health,336.0,0.0,231.0,0.0
2020-01-13,Apple Health,4162.0,532.8,3120.0,0.0
2020-01-14,Apple Health,6683.0,649.9,4933.0,0.0
2020-01-15,Apple Health,4465.0,519.5,3310.0,0.0
2020-01-16,Apple Health,6595.0,542.3,4838.0,0.0
2020-01-17,Apple Health,3123.0,432.8,2327.0,0.0
2020-01-18,Apple Health,8095.0,586.9,5970.0,0.0
2020-01-19,Apple Health,2305.0,138.9,1654.0,0.0
2020-01-20,Apple Health,3521.0,390.3,2653.0,0.0
2020-01-21,Apple Health,4547.0,498.8,3409.0,0.0
2020-01-22,Apple Health,9198.0,660.1,7039.0,0.0
2020-01-23,Apple Health,3037.0,305.4,2290.0,0.0
2020-01-24,Apple Health,5870.0,392.6,4420.0,0.0
2020-01-25,Apple Health,3269.0,307.3,2395.0,0.0
2020-01-26,Apple Health,3123.0,196.9,2363.0,0.0
2020-01-27,Apple Health,220.0,0.0,173.0,0.0
2020-01-28,Apple Health,4578.0,530.6,3500.0,0.0
2020-01-29,Apple Health,7690.0,557.6,5768.0,0.0
2020-01-30,Apple Health,4130.0,403.5,3109.0,0.0
2020-01-31,Apple Health,3511.0,248.4,2583.0,0.0
2020-02-01,Apple Health,127.0,0.0,96.0,0.0
2020-02-02,Apple Health,1610.0,148.2,1264.0,0.0
2020-02-03,Apple Health,4103.0,417.9,3046.0,0.0
2020-02-04,Apple Health,5151.0,511.3,3947.0,0.0
2020-02-05,Apple Health,4026.0,421.9,2912.0,0.0
2020-02-06,Apple Health,4521.0,510.3,3409.0,0.0
2020-02-07,Apple Health,6582.0,590.5,5020.0,0.0
2020-02-08,Apple Health,864.0,0.0,531.0,0.0
2020-02-09,Apple Health,6977.0,538.9,4978.0,0.0
2020-02-10,Apple Health,6001.0,408.9,4343.0,0.0
2020-02-11,Apple Health,2661.0,206.4,1967.0,0.0
2020-02-12,Apple Health,4055.0,427.5,3057.0,0.0
2020-02-13,Apple Health,5947.0,584.6,4481.0,0.0
2020-02-14,Apple Health,7167.0,591.2,5314.0,0.0
2020-02-15,Apple Health,658.0,0.0,408.0,0.0
2020-02-16,Apple Health,3224.0,131.6,2324.0,0.0
2020-02-17,Apple Health,8743.0,689.7,6589.0,0.0
2020-02-18,Apple Health,4890.0,465.3,3617.0,0.0
2020-02-19,Apple Health,5635.0,562.9,4238.0,0.0
2020-02-20,Apple Health,3854.0,415.0,2930.0,0.0
2020-02-21,Apple Health,10392.0,806.7,7713.0,0.0
2020-02-22,Apple Health,115.0,0.1,86.0,0.0
2020-02-23,Apple Health,56.0,0.0,38.0,0.0
2020-02-24,Apple Health,3159.0,342.3,2307.0,0.0
2020-02-25,Apple Health,4951.0,538.6,3667.0,0.0
2020-02-26,Apple Health,6487.0,553.2,4834.0,0.0
2020-02-27,Apple Health,3847.0,360.2,2913.0,0.0
2020-02-28,Apple Health,2983.0,258.6,2218.0,0.0
2020-02-29,Apple Health,35.0,0.0,25.0,0.0
2020-03-01,Apple Health,112.0,0.0,78.0,0.0
2020-03-02,Apple Health,2720.0,280.8,2020.0,0.0
2020-03-03,Apple Health,3414.0,395.3,2527.0,0.0
2020-03-04,Apple Health,4880.0,457.4,3739.0,0.0
2020-03-05,Apple Health,2567.0,242.8,1925.0,0.0
2020-03-06,Apple Health,2509.0,287.5,1859.0,0.0
2020-03-07,Apple Health,3293.0,361.2,2449.0,0.0
2020-03-08,Apple Health,3179.0,163.7,2322.0,0.0
2020-03-09,Apple Health,3816.0,503.3,2857.0,0.0
2020-03-10,Apple Health,4466.0,241.6,3170.0,0.0
2020-03-11,Apple Health,4421.0,438.2,3304.0,0.0
2020-03-12,Apple Health,3958.0,415.9,2887.0,0.0
2020-03-13,Apple Health,4943.0,402.0,3765.0,0.0
2020-03-14,Apple Health,533.0,0.0,326.0,0.0
2020-03-15,Apple Health,271.0,0.0,200.0,0.0
2020-03-16,Apple Health,3760.0,281.8,2721.0,0.0
2020-03-17,Apple Health,3679.0,364.4,2744.0,0.0
2020-03-18,Apple Health,4449.0,475.0,3305.0,0.0
2020-03-19,Apple Health,1345.0,96.7,1001.0,0.0
2020-03-20,Apple Health,194.0,0.0,140.0,0.0
2020-03-21,Apple Health,183.0,0.5,133.0,0.0
2020-03-22,Apple Health,79.0,0.0,56.0,0.0
2020-03-23,Apple Health,3909.0,426.4,2838.0,0.0
2020-03-24,Apple Health,6968.0,698.1,5136.0,0.0
2020-03-25,Apple Health,1023.0,111.8,759.0,0.0
2020-03-26,Apple Health,3210.0,150.7,2203.0,0.0
2020-03-27,Apple Health,4427.0,427.0,3314.0,0.0
2020-03-28,Apple Health,4580.0,280.6,3188.0,0.0
2020-03-29,Apple Health,14230.0,900.6,10986.0,0.0
2020-03-30,Apple Health,3647.0,324.5,2684.0,0.0
2020-03-31,Apple Health,3372.0,0.0,2058.0,0.0
2020-04-01,Apple Health,8738.0,608.7,6181.0,0.0
2020-04-02,Apple Health,5647.0,608.1,4204.0,0.0
2020-04-03,Apple Health,2432.0,150.0,1780.0,0.0
2020-04-04,Apple Health,61.0,0.0,36.0,0.0
2020-04-05,Apple Health,82.0,0.0,57.0,0.0
2020-04-06,Apple Health,3747.0,484.4,2837.0,0.0
2020-04-07,Apple Health,5339.0,575.7,3919.0,0.0
2020-04-08,Apple Health,4934.0,244.2,3542.0,0.0
2020-04-09,Apple Health,5952.0,521.5,4390.0,0.0
2020-04-10,Apple Health,3624.0,364.1,2700.0,0.0
2020-04-11,Apple Health,2360.0,155.0,1710.0,0.0
2020-04-12,Apple Health,6866.0,384.7,4864.0,0.0
2020-04-13,Apple Health,5952.0,594.3,4488.0,0.0
2020-04-14,Apple Health,6616.0,597.0,4936.0,0.0
2020-04-15,Apple Health,2219.0,0.0,1665.0,0.0
2020-04-16,Apple Health,4447.0,322.4,3156.0,0.0
2020-04-17,Apple Health,5104.0,569.5,3754.0,0.0
2020-04-18,Apple Health,6708.0,670.9,4912.0,0.0
2020-04-19,Apple Health,901.0,92.7,686.0,0.0
2020-04-20,Apple Health,5080.0,526.1,3781.0,0.0
2020-04-21,Apple Health,6295.0,546.3,4647.0,0.0
2020-04-22,Apple Health,6353.0,591.6,4682.0,0.0
2020-04-23,Apple Health,6788.0,635.3,5080.0,0.0
2020-04-24,Apple Health,3496.0,337.5,2619.0,0.0
2020-04-25,Apple Health,9.0,0.0,7.0,0.0
2020-04-26,Apple Health,15395.0,1120.4,12175.0,0.0
2020-04-27,Apple Health,6835.0,593.6,5094.0,0.0
2020-04-28,Apple Health,7432.0,626.0,5412.0,0.0
2020-04-29,Apple Health,6956.0,588.2,5156.0,0.0
2020-04-30,Apple Health,996.0,99.3,742.0,0.0
2020-05-01,Apple Health,2431.0,68.9,1764.0,0.0
2020-05-02,Apple Health,914.0,65.0,698.0,0.0
2020-05-03,Apple Health,4655.0,287.5,3545.0,0.0
2020-05-04,Apple Health,2730.0,176.1,2023.0,0.0
2020-05-05,Apple Health,139.0,0.0,96.0,0.0
2020-05-06,Apple Health,4846.0,529.8,3619.0,0.0
2020-05-07,Apple Health,5711.0,532.6,4212.0,0.0
2020-05-08,Apple Health,4830.0,462.5,3619.0,0.0
2020-05-09,Apple Health,1353.0,145.4,1006.0,0.0
2020-05-10,Apple Health,19.0,0.0,9.0,0.0
2020-05-11,Apple Health,4296.0,585.9,3244.0,0.0
2020-05-12,Apple Health,7733.0,550.6,5673.0,0.0
2020-05-13,Apple Health,3599.0,388.4,2641.0,0.0
2020-05-14,Apple Health,4295.0,484.5,3139.0,0.0
2020-05-15,Apple Health,5135.0,511.9,3856.0,0.0
2020-05-16,Apple Health,144.0,1.3,103.0,0.0
2020-05-17,Apple Health,11980.0,787.0,9543.0,0.0
2020-05-18,Apple Health,3376.0,396.9,2530.0,0.0
2020-05-19,Apple Health,6672.0,382.9,4792.0,0.0
2020-05-20,Apple Health,2903.0,350.3,2215.0,0.0
2020-05-21,Apple Health,3764.0,359.5,2847.0,0.0
2020-05-22,Apple Health,18264.0,1152.3,14291.0,0.0
2020-05-23,Apple Health,2109.0,190.0,1629.0,0.0
2020-05-24,Apple Health,67.0,0.0,44.0,0.0
2020-05-25,Apple Health,3905.0,402.6,2898.0,0.0
2020-05-26,Apple Health,3403.0,525.0,2591.0,0.0
2020-05-27,Apple Health,5120.0,415.2,3802.0,0.0
2020-05-28,Apple Health,4460.0,389.4,3384.0,0.0
2020-05-29,Apple Health,5591.0,456.1,4073.0,0.0
2020-05-30,Apple Health,7101.0,470.0,5290.0,0.0
2020-05-31,Apple Health,8700.0,751.4,6637.0,0.0
2020-06-01,Apple Health,4863.0,439.2,3684.0,0.0
2020-06-02,Apple Health,3262.0,506.5,2470.0,0.0
2020-06-03,Apple Health,8797.0,774.8,6686.0,0.0
2020-06-04,Apple Health,4405.0,358.3,3315.0,0.0
2020-06-05,Apple Health,3753.0,428.9,2858.0,0.0
2020-06-06,Apple Health,223.0,0.0,159.0,0.0
2020-06-07,Apple Health,210.0,0.0,158.0,0.0
2020-06-08,Apple Health,5088.0,434.7,3879.0,0.0
2020-06-09,Apple Health,5439.0,566.3,4132.0,0.0
2020-06-10,Apple Health,6563.0,630.1,4928.0,0.0
2020-06-11,Apple Health,2962.0,316.5,2247.0,0.0
2020-06-12,Apple Health,2593.0,337.5,1975.0,0.0
2020-06-13,Apple Health,6342.0,481.0,4791.0,0.0
2020-06-14,Apple Health,38.0,0.0,24.0,0.0
2020-06-15,Apple Health,2572.0,353.1,1961.0,0.0
2020-06-16,Apple Health,4935.0,531.8,3646.0,0.0
2020-06-17,Apple Health,4475.0,451.9,3394.0,0.0
2020-06-18,Apple Health,5296.0,556.3,3928.0,0.0
2020-06-19,Apple Health,4479.0,451.7,3335.0,0.0
2020-06-20,Apple Health,20.0,0.0,13.0,0.0
2020-06-21,Apple Health,2091.0,207.5,1572.0,0.0
2020-06-22,Apple Health,3862.0,394.3,2863.0,0.0
2020-06-23,Apple Health,5551.0,556.2,4100.0,0.0
2020-06-24,Apple Health,6184.0,649.0,4598.0,0.0
2020-06-25,Apple Health,7514.0,662.8,5613.0,0.0
2020-06-26,Apple Health,3008.0,297.5,2242.0,0.0
2020-06-27,Apple Health,2092.0,241.3,1590.0,0.0
2020-06-28,Apple Health,705.0,61.3,529.0,0.0
2020-06-29,Apple Health,6320.0,556.0,4749.0,0.0
2020-06-30,Apple Health,5017.0,354.0,3750.0,0.0
2020-07-01,Apple Health,4300.0,506.3,3199.0,0.0
2020-07-02,Apple Health,5310.0,405.2,3950.0,0.0
2020-07-03,Apple Health,6939.0,382.8,5219.0,0.0
2020-07-04,Apple Health,722.0,8.9,471.0,0.0
2020-07-05,Apple Health,4893.0,303.0,3621.0,0.0
2020-07-06,Apple Health,4203.0,311.1,3144.0,0.0
2020-07-07,Apple Health,4282.0,297.5,3130.0,0.0
2020-07-08,Apple Health,5716.0,473.9,4232.0,0.0
2020-07-09,Apple Health,5061.0,375.6,3779.0,0.0
2020-07-10,Apple Health,3828.0,354.9,2860.0,0.0
2020-07-11,Apple Health,1230.0,181.1,889.0,0.0
2020-07-12,Apple Health,160.0,1.5,122.0,0.0
2020-07-13,Apple Health,4464.0,511.0,3371.0,0.0
2020-07-14,Apple Health,4813.0,407.4,3658.0,0.0
2020-07-15,Apple Health,2860.0,337.8,2108.0,0.0
2020-07-16,Apple Health,4667.0,484.6,3499.0,0.0
2020-07-17,Apple Health,6108.0,521.2,4587.0,0.0
2020-07-18,Apple Health,1686.0,108.6,1274.0,0.0
2020-07-19,Apple Health,6116.0,421.4,4531.0,0.0
2020-07-20,Apple Health,540.0,0.5,365.0,0.0
2020-07-21,Apple Health,5020.0,320.7,3780.0,0.0
2020-07-22,Apple Health,4263.0,470.3,3255.0,0.0
2020-07-23,Apple Health,2489.0,297.1,1903.0,0.0
2020-07-24,Apple Health,3290.0,303.3,2485.0,0.0
2020-07-25,Apple Health,2051.0,0.0,1222.0,0.0
2020-07-26,Apple Health,99.0,0.0,68.0,0.0
2020-07-27,Apple Health,5218.0,589.6,3965.0,0.0
2020-07-28,Apple Health,3850.0,384.1,2918.0,0.0
2020-07-29,Apple Health,4072.0,412.1,3122.0,0.0
2020-07-30,Apple Health,4011.0,333.5,2965.0,0.0
2020-07-31,Apple Health,2883.0,276.6,2161.0,0.0
2020-08-01,Apple Health,3280.0,0.0,1949.0,0.0
2020-08-02,Apple Health,6411.0,437.0,4814.0,0.0
2020-08-03,Apple Health,4226.0,584.5,3283.0,0.0
2020-08-04,Apple Health,5215.0,461.8,3949.0,0.0
2020-08-05,Apple Health,5036.0,384.2,3743.0,0.0
2020-08-06,Apple Health,8331.0,633.0,6202.0,0.0
2020-08-07,Apple Health,4496.0,139.6,3372.0,0.0
2020-08-08,Apple Health,1350.0,106.8,993.0,0.0
2020-08-09,Apple Health,1662.0,108.7,1257.0,0.0
2020-08-10,Apple Health,3549.0,414.4,2685.0,0.0
2020-08-11,Apple Health,7660.0,806.8,5913.0,0.0
2020-08-12,Apple Health,3794.0,120.5,2697.0,0.0
2020-08-13,Apple Health,5810.0,592.6,4370.0,0.0
2020-08-14,Apple Health,4848.0,410.5,3642.0,0.0
2020-08-15,Apple Health,49.0,0.0,38.0,0.0
2020-08-16,Apple Health,1069.0,96.7,781.0,0.0
2020-08-17,Apple Health,2029.0,0.0,1378.0,0.0
2020-08-18,Apple Health,4426.0,471.2,3340.0,0.0
2020-08-19,Apple Health,3780.0,372.0,2822.0,0.0
2020-08-20,Apple Health,3392.0,265.4,2515.0,0.0
2020-08-21,Apple Health,5015.0,498.7,3775.0,0.0
2020-08-22,Apple Health,2909.0,204.4,2235.0,0.0
2020-08-23,Apple Health,431.0,0.0,309.0,0.0
2020-08-24,Apple Health,4628.0,503.2,3459.0,0.0
2020-08-25,Apple Health,4915.0,402.6,3677.0,0.0
2020-08-26,Apple Health,3571.0,294.1,2693.0,0.0
2020-08-27,Apple Health,4256.0,405.9,3247.0,0.0
2020-08-28,Apple Health,5405.0,533.3,4060.0,0.0
2020-08-29,Apple Health,129.0,0.0,94.0,0.0
2020-08-30,Apple Health,1638.0,101.3,1283.0,0.0
2020-08-31,Apple Health,3918.0,339.1,2907.0,0.0
2020-09-01,Apple Health,310.0,0.0,211.0,0.0
2020-09-02,Apple Health,1580.0,65.1,1174.0,0.0
2020-09-03,Apple Health,5134.0,494.9,3836.0,0.0
2020-09-04,Apple Health,305.0,0.0,224.0,0.0
2020-09-05,Apple Health,43.0,0.0,29.0,0.0
2020-09-06,Apple Health,122.0,0.0,88.0,0.0
2020-09-07,Apple Health,4617.0,423.8,3394.0,0.0
2020-09-08,Apple Health,3673.0,275.0,2705.0,0.0
2020-09-09,Apple Health,5728.0,488.8,4294.0,0.0
2020-09-10,Apple Health,4654.0,463.4,3568.0,0.0
2020-09-11,Apple Health,2747.0,274.6,2070.0,0.0
2020-09-12,Apple Health,1739.0,357.1,1345.0,0.0
2020-09-13,Apple Health,1803.0,130.5,1379.0,0.0
2020-09-14,Apple Health,2386.0,212.0,1765.0,0.0
2020-09-15,Apple Health,6337.0,586.2,4855.0,0.0
2020-09-16,Apple Health,3553.0,336.7,2743.0,0.0
2020-09-17,Apple Health,3487.0,498.2,2638.0,0.0
2020-09-18,Apple Health,4722.0,373.9,3635.0,0.0
2020-09-19,Apple Health,14324.0,1444.3,14525.0,0.0
2020-09-20,Apple Health,943.0,153.9,749.0,0.0
2020-09-21,Apple Health,2474.0,284.9,1870.0,0.0
2020-09-22,Apple Health,4464.0,418.1,3386.0,0.0
2020-09-23,Apple Health,7080.0,0.0,4780.0,0.0
2020-09-24,Apple Health,4338.0,432.5,3274.0,0.0
2020-09-25,Apple Health,3261.0,286.3,2400.0,0.0
